index,author_name,review_date,reviewer_ratings,review_body
10,Baambiey,"January 24, 2018",4,"It’s amazing but just one thing! I love this app, I’ve used it for about 4 years now and I’ve come to master it! It’s really amazing and I LOVE VSCO X! I just wish the social media part of it was easier to navigate. I really love the journal part of it and it’s difficult to use, you can’t move back and forth and if you leave the paragraph I have to aggressively tap it like, 10 times just to open it! I also wish it showed on the main feed! Another thing on the social aspect, I wish there was a DM and also a a simpler lay out so I can see who I follow and I can get notified when they post. I really love this app I just wish the social aspect was a little bit tweaked ya know? My favorite part about the social part is that it’s more based on the artistic styling and it really contrasts instagram! I also feel the social side is completely under appreciated! Overall this app is amazing!"
11,D3naaa,"March 5, 2018",3,"Amazing App But Buggy Notifications Okay, so this is literally my favorite app. I love how it’s based around art and photography compared to like Instagram that’s just about whatever. Another thing that’s better about this than Instagram is with insta, you’re constantly comparing yourself to other people’s accounts. How many likes do they have? How many followers? With VSCO, you don’t have that bc it doesn’t tell you. A+ to you guys. "
12,xSarahhSmiles,"July 21, 2018",4,"🤔 I’ve been using the app for years and it’s easily one of my favorites. The set up and layout is displayed nicely, and all the functions are easy to find and use. I’ve always liked all the different filters but never wanted to purchase them all individually, so when the subscription rolled out last year I was very excited! That being said, I would love if there could be more in depth tools(selective, curves, text, etc.), too often I find myself having to use another app for a few little things that I think would be great to have all in one place. I also wish you could chose to have a profile or not, simple because I don’t care much for the social aspect of the app, it doesn’t seem to run smoothly and no one really seems to interact in it so it seems ultimately pointless, great concept though! Can’t wait to see what else you guys over on the VSCO team roll out in the future."
13,planet_claiire,"August 6, 2018",5,"Cool things to add! Love this app with the VSCOX membership and everything, but I would love if y’all could add a Post Notifications feature that way I could make sure to see the posts I want to see when I don’t have time to scroll through my regular feed!!"
14,alenepatel,"August 15, 2018",5,"FAVORITE APP EVER! Everything about VSCO is perfect. I use VSCO almost everyday and it’s so refreshing. I love the layout and how simplistic it is. I love how it isn’t very social unlike Instagram! Please don’t add in anything else social wise! The messages are a nice touch, but no comments please! That’s what makes it stand out in my opinion. There are a few glitches I’m sure you guys are working on, but I’d like to suggest a tiny feature that means a lot to me, and I’m sure other users as well— please add a “flip” photo feature in the editing tools selection. I like the way VSCO takes front facing camera pictures, but hate how my phones front camera flips the end result when I take a selfie with it. Please add a flip feature where I can flip a picture from left to right in the editing selection so it can be just like how it looks when I take one in the VSCO app directly."
15,babycakes_04,"December 18, 2018",4,"VSCO i would most definitely give it five stars, except when i linked VSCO to my bio on instagram, it has a new format. "
16,crgnewcomb,"May 27, 2019",3,"Subscription Billing Without Subscription Service This app crossed over into why-pay-monthly/yearly-for-it territory the last few years with VSCO X, it’s $20 annual subscription that unlocks all the features in the app. The feature set is robust, but it doesn’t/hasn’t changed in ages, other than a few new monthly filters (how many do you really need?). I get subscription billing is the new model, but most services have a feature roadmap or similar. VSCO does not."
17,lea helena,"June 9, 2019",1,"not lovin’ the update, man this new update where it makes you either save or post edited photos, and delete the ones in your library when you delete them from your camera roll, makes everything way more complicated. what if you don’t want to post something to VSCO right away and then you have to go back to your camera roll, import to VSCO again and THEN post. i really like having all my edited photos on the app because it’s accessible for posting to VSCO, and likewise saving to camera roll when i need to. "
18,Petey Urie,"June 29, 2019",4,"I love VSCO I use VSCO for all of my mobile picture editing and I've been using it for years! I'd recommend VSCO to everyone who edits pictures. My only complaint is toward a product of a recent update. You guys released an update that deletes filtered pictures off the app once the original is deleted off the phone, I guess to save storage? This just isn't ideal for me. When editing a picture, VSCO is usually the final app I use in my process. When I'm finished, I like to delete all progress pictures for storage purposes and only keep the final product. When I do this, my edited image is removed from VSCO, along with the recipe I used for it. This is an issue for me because I often use the same recipe for different pictures and it's annoying to have both an unedited image and the final product in my phone. I hope my rant made sense and I hope you guys could accommodate me. Much love otherwise ❤️❤️❤️"
19,Alexxx1300,"June 15, 2019",2,"New Update is Overcomplicated!!! Really have loved this app and the editing tools it has. However, with the new update the way photos are saved is super frustrating and overcomplicated. Instead of being able to save changes to the photo and then choosing when to save the finished edited version to your camera roll, every single version you tweak is saved to your camera roll - meaning there’s multiple copies and it’s harder to manage which is the one you actually want. Also, if you delete the original photo it’ll disappear from VSCO - but the edited version you saved FROM VSCO is still on your phone but not in your studio?! It makes no sense! The way they stored photos before was much more streamlined, easy to use, and intuitive, and this new update is frustratingly overly difficult and makes editing and saving photos much harder to manage. Really disappointed in this!!! There was no need to fix what wasn’t broken, and now it works worse than before. Super annoying!!"
20,Tjdyo,"November 27, 2017",3,"Absolutely fantastic app! Would be 5 stars Seriously this app is incredible!!! install it! As a videographer, I'm so used to creating luts and color grading. But this app streamlines everything for editing my DJI Mavic videos/photos and GoPro footage. It seriously bridges the gap between mobile devices and computer editing."
21,Nate175,"December 19, 2017",5,GO TO FOR ANYTHING. Check this out...I've been using VSCO for about 2/3 years. I'm giving them a 5 star rating. Let me tell you why..
22,Gilick.me,"January 9, 2018",4,"Love love love however.. I have been using VSCO for a while now and I have been obsessed with it ever since I downloaded it. However, it is a bit annoying at times. I really love finding new people through pictures that others have republished, but whenever I find someone new that I want to follow, I do. When I do follow them and try to go back to my main timeline it brings me all the way back up to the top, which is very aggravating (especially if you’re like me, and follow a bunch of people). Another problem I have is very similar to that. I also enjoy finding new people in the “recommended” bar, however when I go to see someone’s page on there to and come back to my main timeline it brings me back up to the top as well. If these problems were fixed, the app would be perfect and have 5 stars from me!"
23,Byerkes,"January 31, 2019",3,"3 out of 5 I gave this app a 3 out of 5 because I can see the benefits of this app. It provides individuals the chance to connect with their peers while decreasing the chance of competing with others by not publicly providing the number of followers and likes given. Also, it is enjoyable to post and edit your own pictures as well as seeing other people’s images. My concerns are with the privacy policy and how much of your information is being collected by the service and given to third parties. If I had not read the policy I never would have known how much they analyze what you do on the app. I also believe that apps such as this one can have a great influence on a teen’s social identity, so it should be used with caution. I think it is better suited for older teens rather than 12 and up as the age rating suggests. Like most apps it has it negatives and positives so it all depends on how you use the app."
24,theoneandonlygypsyroselee,"April 1, 2019",4,"I loved this app up until.. I’ve been using this app for about a year now, maybe a little longer? I fell in love with this app because it was the only program that would let me edit my photos to look natural but still a little cleaner and prettier than the original. I just recently discovered the camera aspect to it, and fell in love with it. I religiously used it for selfies because it wouldn’t flip the picture like my default camera does. Up until a few days ago, I had absolutely no problems with it. But now, whenever I try and take a selfie, it flips it as though I was just taking a picture with my default camera and there are no settings to fix it. I’ve googled it and I can’t find any fixes for the issue, but other than that I love the app very much and I hope that I can figure out this problem eventually."
25,HollywoodJones,"June 2, 2019",5,"Not feeling the latest update Love the app, but the latest update just complicated a process that wasn’t complicated. I edit a photo and then save what I edited to my camera roll, SIMPLE! Now when I edit a photo, apparently I HAVE to post that photo to one of my social media platforms in order to be able to save that edit?! Thank you but I didn’t ask you guys to go ahead and make that decision on my behalf. I’m an adult, I can decide for myself when and if I want to add a photo that I edited to my social media, didn’t need you guys to take it upon yourselves to do what you thought was in my best interest. Right now I’m screenshotting my edits just to get them into my camera roll so that EYE (“I”) can decide what I want to do with them and when. Hopefully I won’t have to do this much longer. Many thanks."
26,carolinejaneelizabeth,"January 4, 2020",3,"Deleted pictures I love Vsco and use it to edit pretty much all of my pictures, but a while back I noticed that when you upload a picture to Vsco and then delete the original off your camera roll it deletes it off of Vsco too. I had hoped maybe it was a glitch and obviously it was not, but I decided to just stick with it anyway because I hoped it’d become less annoying. It hasn’t. It’s extremely frustrating to not be able to delete your pictures, especially because sometimes I want to go back to old pictures I’ve edited and either copy the edits or mess around with a new edit, and now I can’t unless I keep everything on my camera roll. It’s an awful feature and instead of growing used to it I’m just becoming more and more irritated and closer to not using the app. Lots of people seem to have this same problem"
27,ALYSON227,"July 9, 2019",5,"VSCO ONLY CARES ABOUT MONEY I bought WELL over $35 of filter packages. And they have now been recently taken away and LOCKED. Even though I ALREADY BOUGHT THEM. I didn’t borrow them, I BOUGHT them. And they’re asking for $20 a year to simply rip off everyone, because it costs more to get the membership than to buy the packages. They don’t even offer buying the packages anymore. They simply took it away. I use those filters everyday. I even had presets. I love editing, that’s why I spent the money I did. And now? They took it from me, and I know you’re probably thinking it’s just filters... I made a passion out of it. My friends would come to me to edit their pictures, and they took that away from me to make more money. They could’ve at least kept what we ALREADY had instead of TAKING IT. all because VSCO IS GREEDY"
28,Ilnyrbh,"July 12, 2019",3,"Not sure about it anymore I love VSCO, and basically edit all my pics on it, but it’s recent updates make me want to scalp myself. "
29,Alesha Berkshire,"November 21, 2019",5,"a note of praise A year or two ago, I was struggling with sadness. I found a hobby that became a passion- photography, and especially posting the photos I took on some instagram etc. Although it might seem silly, the likes, comments, and all of the pressure began to flow in, causing me to become more depressed. I couldn’t handle it, so I stopped using the social media apps. I need a way to demonstrate my photos to some people. "
30,sp.ooder,"February 3, 2018",3,"oh i really adored this app, it really got my feed together on instagram, helped me touch up photos for my job, etcetera. the only problem i have now is that all the filters i used regularly are now moved to VSCO X. i don’t have the money to pay for it, and i believe that you should have kept the filters where they were— especially for the ones who really enjoyed them. i think we, the people who don’t really have as much money as others, deserve to keep some of the filters we enjoy. like, HB2 and HB1, and C2? i have to buy those now and it’s unfair in my opinion. you already had filter sets that we could buy, which i didn’t need because i had the filters i needed. then you started VSCO X and it still didn’t make me any difference. but now that i have to pay for the filters that i actually use makes this app rather useless at this point."
31,photographer1024,"June 21, 2018",1,"PLEASE FIX PROFILE PIC GLITCH Ok so I recently got this app because my friend said I should and I had no complaints. But then I went to add in a TEMPORARY profile picture because I wanted to have one but did not have any good pictures at the time. Now, I have a new picture that I want as my profile pic but every time I try to change it, it just goes back to my previous one. I click edit, import from camera roll, click the picture I want and then it shows up. I then make sure to click the check mark and not the ex so that it saves my changes. Then my new profile picture shows up and it looks like it has changed. But then the moment I leave the app or move to a different slide within the app, my profile pic changes back to the previous one. I have tried numerous times, and even deleted the app and redownloaded it, but even that didn’t work. Your app sounds promising, but it certainly won’t be useful if I can’t even change my profile picture. PLEASE FIX THIS!!"
32,Dancer born as a star,"August 26, 2018",5,"I’m in love with this app but, Can you change one thing? I think it would be cool if you could still edit your photos, even after you publish them. Especially if your page has a theme, and you want to change the filter on a photo or add more highlights or something. It would be easier instead of having to delete a photo that you posted a while back, that you like but just want to edit a little more, than to delete it, edit it, and then post it again. I love everything about this app except that tiny little detail, that majority of the VSCO users would agree with me on. I know that you are always fixing bugs and adding new things so, hopefully you could look into this."
33,stlviacat,"February 24, 2019",3,"Recent paywall has me moving elsewhere I have used VSCO rabidly since I was in high school. I would constantly drool over the payed presets they offered and dreamed of being able to afford them. I was considering joining VSCO X because of the added presets and editing tools, and praised that they decided to grandfather in and keep their most popular free presets free. "
34,Sticks4Him,"May 15, 2019",5,"INCREDIBLE I am by no means a professional photographer, but photography and photo editing are absolutely hobbies of mine. VSCO has literally revolutionized the way I edit and the way I view photography. I have had so many shots that I look at and think, “Is it even worth it?” But then I give it a go on VSCO, and I come up with a product that I am SO so pleased with. It’s amazing! I would definitely recommend VSCO to anyone who takes photos, because there’s something for everyone with high quality, easy-to-use filters and presets and in-depth editing features for more particular editors. "
35,jordanlikeriver,"July 5, 2019",3,"love everything BUT the new update :/ VSCO as an app has always been one that I’ve loved. It’s very versatile with the edits that you can make, even without a premium account and all the extra filters. It’s got many useful features, such as being able to copy edits automatically to other photos that I just haven’t seen in many other apps."
36,@dearcorrena,"March 27, 2020",5,"Older gallery photos I loooove vsco!! My favorite app that has surpassed instagram & tumblr for me! I love how private it is, you cant see likes or followers. Its like my personal picture diary. I dont follow any friends or family.. its just for me and i dont have to worry about “posting too much” or anything else u may think about before posting to ig. "
37,Ventures_3G,"September 22, 2019",1,"Over it! This was my go to app for social media for my clients and my private Instagram all the photos from my photo albums and more. I used to almost religiously and love the features. Now all the photos I adjust in VSCO Disappear from my camera roll when I texport. A while ago it started that all photos from the app suddenly vanished from the main photo folder in Apple photo and were somehow placed in the separate folder that was specific for the app. This was annoying because it proved a workaround when posting to social and other types of image sharing. Recently the photos have even stopped appearing in that separate folder. They just vanish. So they live in VSCO with no way of getting them out or sorting. Also when creating photo albums or calendars for my family, VSCO photos also just remain gone. And that’s a shame because the ones adjusted with the app tend to be the best ones. Sorry but I will have to take a pass and no longer support this app thank you."
38,Biancareyes99,"June 29, 2019",3,"This App ❤️ Amazing filters, quality, and concept. This app took my editing and fixing up touches skills to a whole another level. I can’t imagine my photography days without this app. I hope to see more updates and new additions! I’m really looking forward to the day when you guys can include more social interactions. I’m having a hard time looking for my friends so I hope to see a change in that. Maybe even include people in my area. It would be a cool way to get people who like photography together. And also, I’m having a really hard time with the update. Removing pictures from your camera roll also erases in VSCO. It has really been hard and I wish for VSCO to not had all the access to my camera roll. I have accidentally erased so many photos from VSCO it’s driving me mad. I hope this is something that will improve over time . Thank you."
39,MiniPodcaster❤️,"January 6, 2020",5,"Great...but membership activation is weird amazing app. i enjoy editing and how it has no ads and no followers or likes or how no weirdos can contact you. but on the downside, i purchased a membership and it won’t show up. i have tried logging in to both accounts that i have, and neither of them has the membership. i am worried that i have just paid $20 for nothing. please help! EDIT: i had to renew the vsco membership to use it. slightly confusing and frustrating but the guide had pictures. the vsco x is amazing, but you should be able to post vids. also, a guide to what each tool does would be nice. (e.g. exposure does blank while simultaneously reducing the blank). in all, an AMAZING app. 10/10. better than afterlight as well."
40,SynTC,"October 7, 2017",5,I love VSCO - user: taxicxb I use it everyday and i love how it’s created for people who love taking pictures. With that said I absolutely HATE how hard it is to find people you know or would like to follow. You can’t see who someone else is following and I really don’t like that. I think it’s very hard to find people who take pretty pictures because the VSCO account only shares the best photographers. With that said I hate that it is difficult for people to find my photos as well because I have very beautiful pictures and no one is finding them.  I still love the app and would give it five stars everyday because I know they will fix this problem eventually and I will continue using the app.
41,Besvevevevrv,"May 21, 2018",2,"Glitches and Bugs that Devs don’t care to fix This app has some good editing tools that you can use for little to no money. That’s as far as the good gets. Otherwise this app can hardly keep itself together. The minimalist yet endlessly confusing interface often gets in the way of all functionality, it can’t even handle loading any of the social functions before it loses any function at all. This thing is littered with glitches and bugs that have been around for ages but the developers have done nothing about."
42,AnusPatanus,"June 22, 2018",5,"Filters I bought are now unavailable to me because of VSCO X I bought filters on this app before vsco x was even a thing, now you jerks made the already paid for filters unavailable to me and are pushing vsco X. I PAID FOR FILTERS WHY DID YOU TAKE THEM FROM ME. I’m going to need my money back or you give my filters that I already paid for back. One of the two, taking away something someone paid for and forcing your stupid yearly vsco X is now out of the picture for me to get because of this cheap scam that was pulled on me. This app is garbage now. Please don’t waste your time using it or bothering purchasing from it since this company likes to take your money and the product you buy from it afterwards."
43,Game review 123,"October 24, 2018",3,"Okay but... I really enjoy using this app. It’s a great way to share your creativity and pictures. One thing I wish the app had was an easier way to look at your old pictures from years past. As of right now you have to scroll down and I’ve had the app for three years, so for me to scroll down of three years of pictures it takes a very long time. Also after a while of scrolling the app will just stop letting you scroll and you have to start over. Which takes even more time. Overall I love to post my pictures the app. If there was an easier way to access your older published photos that would make the app 5/5.Maybe add something that allows you to view pictures by year. if you could create a timeline or some way to view pictures of the past that would be great for a creator."
44,photophoti,"November 1, 2018",1,"i really wanted to like this app, but... it has too many problems that make it a headache to use it, so I am going back to Afterlight. What problems? First, the app takes forever (as in more than one minute) to start, so whatever i wanted to photograph is long gone. Then the filters are nice, but there is no good/easy way to compare them except going back and forth between thumbnails and full screen views (or may be there is but the App UI and navegation is so confusing that i couldnt find it), then there is no way to import multiple photos, and i have not been able to publish multiple photos at the same time, they become “journals” that for some reasons remain private not public (only solution customer support could give me was to keep trying and waiting). And i am tired of clicking around little icons to get to the screen I want. Sad, because the idea behind the app was good, but the execution is lacking a bit!"
45,dumpster diver aka ava,"April 22, 2019",3,fix this update!! VSCO is my everything and i love it so much. theres a great community on vsco as well as great editing tools. but this past update is ruining it. I VSCO‘s most recent update is making it a lag off and turn why every time I get on the app and it doesn’t let me get on the app then I have to ask power my phone off three times and I have to delete the app and download it again to actually get on the app and it delete my whole studio and made it to where all my pictures when I weigh on my studio but my account still there and as well as right when I get off the app again it does the same thing and turns by and glitches me off it won’t let me get on VSCO and it’s stressing me out really really really bad I hope you could fix this bug and update it again because if so that would be really good thanks! <3
46,westin072501,"May 24, 2019",2,"journal posts NEVER save & ALWAYS crash. resulting in total loss of prospective post. this app is great for editing pictures and whatnot, and they also have a journal option. this journal option does not allow you to save your journal post or anything of the sort. i have been working on a journal post since march that i have had to restart numerous times because i get it almost completed and then the app will crash, deleting all my work and leaving me devastated. this issue doesn’t just happen to me, i’ve discusses it with my friends and they have had the same experience. how hard is it to make it so that we can creat save-able journal posts that don’t get deleted and better year not have the app crash???? so incredibly frustrating. it leave me in shambles because i know my journal post will not be as well worded as what i had prior to the pathetic application crashing."
47,pag927,"June 3, 2019",1,"Can no longer save images/videos in the app VSCO’s most recent update has completely changed the way users can interact and edit their photos and videos. The app is now very restrictive. Many users typically change their edits over time and compare them with others, but that option is not longer available, since a user must either post the image to their VSCO profile or save it to their camera roll. With the many filters VSCO offers, you can no longer even compare them to see which one you like best on your photo. I also usually copy and paste edits onto other photos, but if I cannot save a photo on the app, now I can no longer do this either. I personally believe, and see that many other users agree, that this change was a poor app design choice. If VSCO does not change their saving options, I will most likely start to use a different editing app even though I prefer VSCO’s filters over most apps."
48,닉네임왜이래,"February 10, 2020",5,"Like a one true friend VSCO is really the only app that helps my photos look like they were taken with the said film packs. for the past 7+ years, this is the one I keep coming back to after my obsessive search of authentic-looking manual film filter apps. I rarely subscribe to apps but VSCO was so worth the price. I appreciate how this team works to re-create that feeling that comes from overall color, the detailed toning they put into each filters. Sure, it would be fun to include film scratches and whatnot but I think we have enough apps that could help. Thank you for these filters VSCO, and thanks to my cousin who recommended this first! I hope to see more beautiful filters in the near future."
49,Caribbean coolata,"October 26, 2019",2,Things that need to be fixed Love the app but I saw half of my favorites were gone so I deleted it and re downloaded it to see if it would fix it and when I went back into my account all of my pictures in my studio were gone which is annoying because I had some that I now no longer have a picture of in my camera roll and also my favorites weren’t back so it deleted them on its own and i don’t like how it won’t let you delete a picture from your camera roll without it deleting from your studio because I don’t want to post certain things and certain times and sometimes I click out of the app when I was going through my feed and it resets me all the way back to the top when all I did was answer one snap but then sometimes it’ll stay for a long time it is very frustrating I am very annoyed by the app right now
50,lhplhp,"February 17, 2018",3,"2 Small Changes to Improve VSCO Mobile When editing multiple photos at once (via VSCO Mobile), it would be helpful if the user could apply a recipe or paste an edit. The current version only allows for create a journal,’ ‘share,’ ‘save to cameral roll, or delete when multiple images are selected.  If I recall correct, on an older version of VSCO allowed users to copy and paste edits… this makes editing multiple photos on a mobile device much easier. "
51,SnortPepsi,"February 28, 2018",3,"Issues I have been using this app for years. I don’t  write reviews ever but, this is the one time I will. I have never had a problem with this app until recently. The app has been taking way too long to change approximately 30 second freeze from filter to filter. Trying to do simple edits that would normally take a couple minutes takes me an obscene amount of time. For example, trying to edit the exposure of a photo should be a quick thirty seconds to a minute process. With it freezing when I click the exposure, freeze, when I try to change the settings it freezes at each number it changes to. "
52,🐹🐺🐰🐍🐶,"March 24, 2018",4,"Love this app but there’s one thing I use this app SOOOO much. It’s my favorite editing platform and one of my favorite social media platforms. I do think; however, that you should save photos in the studio to the account, so if the app gets deleted, all the saved work that was never published or saved is deleted. I had to free up some space on my phone so i deleted it for a few minutes and i completely forgot that it erases all my work once deleted. I had over 200 edited pictures stored in there. I’m kind of disappointed that all the edits are gone especially my favorite pictures! :/ i would love it if you could attach the studio to the accounts to that this can’t happen to anyone like me and probably a lot of other people!"
53,raynouu,"June 13, 2018",4,"Let us mute reposts please! I follow several friends on this app, and they are always reposting the same annoying photos about being lovesick teenage party girls. I do NOT want to see the posts, especially when five of them in a row repost the same thing from each other. 😑😑 A feature needs to be added that mutes reposts so that only original posts show up in the feed. This would let me continue to follow my friends and see their actual photos without getting annoyed by the amount of junk they repost :^)"
54,Syirsyfiuxoufxyitditudi,"July 20, 2018",4,It’s really great except for... I use VSCO all the time and it is very helpful. It great to edit photos and that part is fine I just wish they could change a few things. I like everything to be organized so I wish there was a way to move the images after you publish them. Like moving them in a different order than having to delete everything to where you want to put that picture. Just like how the journals work where you can insert an image with the little plus sign. I also wish that when you post a DSCO that you could republish. There have been many times where I accidentally delete it somehow and I couldn’t add it back. I think it would be useful. But overall I love VSCO.
55,swimming_elephants,"February 3, 2019",5,"LOVE THIS APP!! I have been on vsco for quite a while and it’s the perfect app for me!! You can post beautiful photography, cute pictures really anything! I have a million ideas that I would love to see vsco consider into their app. There is one idea I have been thinking about a lot and I would like to see it included in DSCO camera (six seconds of silent video) My idea is to have a timer on the camera; for example if my friends and I were to jump in the pool and wanted to share on vsco, we would place the phone some where and let a timer run until the clip starts. "
